DATA_REG;AMPARO_LEGAL;CLASSIFICACAO;MEIO_TRANSPORTE;DATA_ENTRADA;UF_ENTRADA;UFRES;MUNRES_DESC;PNASC_DESC;PNACI_DESC;DTNASC;SEXO_DESCRICAO;ESTCIV_DESC;PROF_DESC
02/01/2002;53;PERMANENTE;2;20010826;SP;MS;CORUMBA;PORTUGAL;PORTUGAL;25/12/2000;Masculino;Solteiro;MENOR ( CRIANCA , NAO ESTUDANTE )
02/01/2002;53;PERMANENTE;2;20010930;RJ;RJ;RIO DE JANEIRO;JAPAO;JAPAO;22/08/1962;Feminino;Outro;OUTRA OCUPACAO NAO CLASSIFICADA
02/01/2002;53;PERMANENTE;2;20011128;RJ;RJ;RIO DE JANEIRO;ARGENTINA;ARGENTINA;21/08/1964;Masculino;Casado;DIRETOR , GERENTE OU PROPRIETARIO
02/01/2002;53;PERMANENTE;2;20011214;SP;SP;CAMPINAS;REPUBLICA POPULAR DA CHINA;REPUBLICA POPULAR DA CHINA;14/08/1980;Feminino;Casado;VENDEDOR OU EMPREGADO DE CASA COMERCI
02/01/2002;53;PERMANENTE;2;20011216;SP;SP;SAO PAULO;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;05/11/1971;Masculino;Casado;OUTRA OCUPACAO NAO CLASSIFICADA
02/01/2002;53;PERMANENTE;2;20011227;SP;RS;CANELA;ARGENTINA;ARGENTINA;12/07/1956;Masculino;Casado;QUIMICO
02/01/2002;53;PERMANENTE;2;20030209;SP;SP;ARARAQUARA;JAPAO;JAPAO;28/09/1945;Masculino;Casado;APOSENTADO
02/01/2002;53;PERMANENTE;2;20030829;SP;SC;FLORIANOPOLIS;PORTUGAL;PORTUGAL;12/05/1973;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
02/01/2002;55;TEMPORÁRIO;2;20010605;RJ;RJ;MACAE;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;23/04/1966;Masculino;Casado;GARIMPEIROS
02/01/2002;55;TEMPORÁRIO;2;20011023;SP;RJ;RIO DE JANEIRO;AUSTRALIA;AUSTRALIA;22/06/1975;Masculino;Solteiro;GARIMPEIROS
02/01/2002;66;TEMPORÁRIO;2;19980322;SP;RJ;RIO DE JANEIRO;ALEMANHA;ALEMANHA;30/12/1964;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
02/01/2002;66;TEMPORÁRIO;2;19980410;RJ;RJ;RIO DE JANEIRO;CHILE;CHILE;20/12/1986;Masculino;Solteiro;MENOR ( CRIANCA , NAO ESTUDANTE )
02/01/2002;66;TEMPORÁRIO;2;19980410;RJ;RJ;RIO DE JANEIRO;CHILE;CHILE;31/01/1987;Masculino;Solteiro;ESTUDANTE
02/01/2002;66;TEMPORÁRIO;2;19980418;RJ;RJ;RIO DE JANEIRO;CHILE;CHILE;10/06/1953;Feminino;Solteiro;PRENDAS DOMESTICAS ( LIDES DO LAR )
02/01/2002;66;TEMPORÁRIO;2;20010915;RJ;RJ;RIO DE JANEIRO;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;27/06/1955;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
02/01/2002;77;TEMPORÁRIO;2;20010813;SP;CE;FORTALEZA;INDIA;INDIA;28/04/1969;Masculino;Casado;OFICIAL
02/01/2002;77;TEMPORÁRIO;2;20010826;SP;CE;FORTALEZA;INDIA;INDIA;01/02/1955;Masculino;Casado;OFICIAL
02/01/2002;77;TEMPORÁRIO;2;20011023;SP;RJ;RIO DE JANEIRO;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;13/12/1963;Masculino;Solteiro;GARIMPEIROS
02/01/2002;83;PERMANENTE;2;20010615;RJ;RJ;RIO DE JANEIRO;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;20/03/1956;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
02/01/2002;83;PERMANENTE;2;20010615;RJ;RJ;RIO DE JANEIRO;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;06/11/1987;Masculino;Solteiro;ESTUDANTE
02/01/2002;83;PERMANENTE;2;20010619;RJ;RJ;RIO DE JANEIRO;INGLATERRA;GRA-BRETANHA;06/08/1981;Feminino;Solteiro;ESTUDANTE
02/01/2002;89;PERMANENTE;2;20010804;SP;SP;CAMPINAS;VENEZUELA;VENEZUELA;15/04/1993;Masculino;Solteiro;ESTUDANTE
02/01/2002;92;TEMPORÁRIO;2;20010726;SP;SP;SAO CARLOS;CANADA;CANADA;05/01/1984;Feminino;Solteiro;OUTRA OCUPACAO NAO CLASSIFICADA
02/01/2002;93;TEMPORÁRIO;2;20010618;SP;CE;FORTALEZA;JAPAO;JAPAO;17/07/1972;Masculino;Solteiro;ESTUDANTE
02/01/2002;93;TEMPORÁRIO;2;20010720;SP;CE;FORTALEZA;BELGICA;BELGICA;23/05/1983;Masculino;Solteiro;ESTUDANTE
02/01/2002;93;TEMPORÁRIO;2;20010720;SP;MS;VICENTINA;ALEMANHA;ALEMANHA;23/06/1985;Feminino;Solteiro;ESTUDANTE
02/01/2002;93;TEMPORÁRIO;2;20010726;SP;AM;MANAUS;PORTUGAL;PORTUGAL;14/09/1978;Masculino;Solteiro;ESTUDANTE
02/01/2002;93;TEMPORÁRIO;2;20010728;SP;SP;LINS;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;31/07/1980;Masculino;Solteiro;ESTUDANTE
02/01/2002;93;TEMPORÁRIO;2;20010811;SP;SP;AVARE;DINAMARCA;DINAMARCA;30/06/1985;Feminino;Solteiro;ESTUDANTE
02/01/2002;93;TEMPORÁRIO;2;20010812;SP;SP;ARACATUBA;FRANCA;FRANCA;15/05/1983;Masculino;Solteiro;ESTUDANTE
02/01/2002;93;TEMPORÁRIO;2;20010816;SP;CE;FORTALEZA;ALEMANHA;ALEMANHA;22/02/1985;Feminino;Solteiro;ESTUDANTE
02/01/2002;93;TEMPORÁRIO;2;20010817;SP;SP;SAO PAULO;ALEMANHA;ALEMANHA;09/08/1984;Feminino;Solteiro;ESTUDANTE
02/01/2002;93;TEMPORÁRIO;2;20010826;SP;SP;PRESIDENTE PRUDENTE;JAPAO;JAPAO;20/02/1984;Masculino;Solteiro;ESTUDANTE
02/01/2002;93;TEMPORÁRIO;2;20010901;SP;SP;LINS;ALEMANHA;ALEMANHA;12/10/1984;Masculino;Solteiro;ESTUDANTE
02/01/2002;93;TEMPORÁRIO;2;20010907;SP;SP;SAO PAULO;JAPAO;JAPAO;10/08/1979;Masculino;Solteiro;ESTUDANTE
02/01/2002;97;PERMANENTE;2;20011211;SP;RJ;RIO DE JANEIRO;REPUBLICA POPULAR DA CHINA;REPUBLICA POPULAR DA CHINA;21/12/1995;Feminino;Solteiro;SEM OCUPACAO
02/01/2002;97;PERMANENTE;2;20011218;RJ;RJ;SAO GONCALO;REPUBLICA POPULAR DA CHINA;REPUBLICA POPULAR DA CHINA;23/07/1957;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
02/01/2002;97;PERMANENTE;2;20011218;RJ;RJ;SAO GONCALO;REPUBLICA POPULAR DA CHINA;REPUBLICA POPULAR DA CHINA;05/03/1995;Feminino;Solteiro;ESTUDANTE
02/01/2002;123;PERMANENTE;2;20050114;PE;PE;RECIFE;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;13/10/1969;Masculino;Casado;PROFESSOR
02/01/2002;211;PERMANENTE;2;20120823;MS;RJ;MACAE;BOLIVIA;BOLIVIA;04/12/1972;Masculino;Solteiro;GARIMPEIROS
03/01/2002;2;PERMANENTE;2;20011226;SP;SP;SAO PAULO;FRANCA;FRANCA;29/10/1974;Masculino;Solteiro;DIRETOR , GERENTE OU PROPRIETARIO
03/01/2002;11;PERMANENTE;2;19921209;RJ;SP;SAO PAULO;CHILE;CHILE;28/11/1967;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
03/01/2002;11;PERMANENTE;2;19981226;SP;SP;SAO PAULO;NIGERIA;NIGERIA;21/02/1974;Feminino;Solteiro;PROFESSOR
03/01/2002;11;PERMANENTE;2;20000114;SP;SP;SAO PAULO;FRANCA;PORTUGAL;22/12/1976;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
03/01/2002;11;PERMANENTE;2;20001107;SP;GO;PIRENOPOLIS;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;19/07/1934;Masculino;Casado;APOSENTADO
03/01/2002;11;PERMANENTE;2;20120109;SP;SP;SAO PAULO;BELGICA;BELGICA;22/09/1983;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
03/01/2002;11;PERMANENTE;3;19980607;MS;SP;ASSIS;EQUADOR;EQUADOR;24/01/1965;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
03/01/2002;11;PERMANENTE;3;19980607;MS;SP;PRESIDENTE PRUDENTE;EQUADOR;EQUADOR;01/08/1986;Feminino;Solteiro;ESTUDANTE
03/01/2002;11;PERMANENTE;3;20050906;RS;RS;CHUI;URUGUAI;URUGUAI;20/01/1970;Masculino;Solteiro;VENDEDOR OU EMPREGADO DE CASA COMERCI
03/01/2002;11;PERMANENTE;4;19980204;RO;RO;NOVA MAMORE;BOLIVIA;BOLIVIA;13/07/1968;Masculino;Outro;OUTRA OCUPACAO NAO CLASSIFICADA
03/01/2002;11;PERMANENTE;4;20000817;RO;RO;GUAJARA-MIRIM;BOLIVIA;BOLIVIA;17/08/1973;Feminino;Casado;JURISTA
03/01/2002;11;PERMANENTE;4;20010323;RO;SP;MAUA;BOLIVIA;BOLIVIA;27/10/1969;Masculino;Outro;MEDICO
03/01/2002;11;PERMANENTE;4;20010323;RO;SP;SAO PAULO;BOLIVIA;BOLIVIA;30/08/1969;Feminino;Outro;MEDICO
03/01/2002;11;PERMANENTE;4;20010828;RO;RO;GUAJARA-MIRIM;BOLIVIA;BOLIVIA;13/02/1971;Feminino;Outro;PRENDAS DOMESTICAS ( LIDES DO LAR )
03/01/2002;14;PERMANENTE;1;19510831;SP;SP;OSASCO;PORTUGAL;PORTUGAL;28/05/1929;Masculino;Outro;OUTRA OCUPACAO NAO CLASSIFICADA
03/01/2002;14;PERMANENTE;2;19970815;SP;RS;SANTANA DO LIVRAMENTO;JORDANIA;JORDANIA;27/06/1977;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
03/01/2002;14;PERMANENTE;4;19531117;RS;RS;PELOTAS;URUGUAI;URUGUAI;02/09/1930;Masculino;Casado;APOSENTADO
03/01/2002;28;TEMPORÁRIO;2;20010704;SP;BA;ILHEUS;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;19/01/1972;Masculino;Solteiro;PROFESSOR
03/01/2002;28;TEMPORÁRIO;2;20010804;SP;SP;PRESIDENTE PRUDENTE;COLOMBIA;COLOMBIA;29/09/1974;Feminino;Solteiro;ESTUDANTE
03/01/2002;28;TEMPORÁRIO;2;20010811;SP;MT;CUIABA;CUBA;CUBA;09/06/1960;Masculino;Solteiro;PROFESSOR
03/01/2002;28;TEMPORÁRIO;2;20010817;SP;MS;DOURADOS;UNIAO SOVIETICA;RUSSIA;07/11/1984;Feminino;Solteiro;ESTUDANTE
03/01/2002;28;TEMPORÁRIO;2;20010821;SP;SP;SAO PAULO;ISRAEL;ISRAEL;15/07/1976;Feminino;Solteiro;BOLSISTA
03/01/2002;28;TEMPORÁRIO;2;20010829;SP;SP;SAO CARLOS;SUICA;SUICA;27/06/1978;Masculino;Solteiro;OUTRA OCUPACAO NAO CLASSIFICADA
03/01/2002;28;TEMPORÁRIO;2;20010915;RS;RS;SANTA MARIA;ESPANHA;ESPANHA;11/11/1973;Masculino;Solteiro;ESTUDANTE
03/01/2002;28;TEMPORÁRIO;2;20011117;SP;SP;GUARATINGUETA;INDIA;INDIA;08/07/1980;Masculino;Solteiro;ESTUDANTE
03/01/2002;28;TEMPORÁRIO;2;20011117;SP;SP;GUARATINGUETA;INDIA;INDIA;14/05/1982;Masculino;Solteiro;ESTUDANTE
03/01/2002;29;TEMPORÁRIO;2;20010715;SP;SP;SAO CARLOS;REPUBLICA POPULAR DA CHINA;REPUBLICA POPULAR DA CHINA;01/12/1968;Masculino;Casado;PROFESSOR
03/01/2002;29;TEMPORÁRIO;2;20010826;RJ;RJ;NOVA IGUACU;POLONIA;POLONIA;25/02/1982;Feminino;Solteiro;ESTUDANTE
03/01/2002;30;TEMPORÁRIO;2;20010828;SP;CE;FORTALEZA;PORTUGAL;PORTUGAL;12/06/1974;Masculino;Solteiro;TRABALHADOR DE TRANSPORTE
03/01/2002;30;TEMPORÁRIO;2;20011210;SP;SP;BARUERI;MEXICO;MEXICO;27/04/1967;Masculino;Casado;ENGENHEIRO
03/01/2002;30;TEMPORÁRIO;2;20011227;SP;SP;SAO PAULO;ANGOLA;ANGOLA;05/07/1982;Masculino;Solteiro;ATLETA
03/01/2002;30;TEMPORÁRIO;2;20020103;SP;PR;PITANGA;ARGENTINA;ARGENTINA;27/02/1934;Masculino;Casado;QUIMICO
03/01/2002;32;TEMPORÁRIO;2;20011205;SP;BA;SALVADOR;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;16/09/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;CE;FORTALEZA;ALEMANHA;ESTADOS UNIDOS DA AMERICA;21/05/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;CE;FORTALEZA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;02/05/1980;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;CE;FORTALEZA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;17/07/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;CE;FORTALEZA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;15/08/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;CE;FORTALEZA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;24/09/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;PR;LONDRINA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;28/02/1980;Feminino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;PR;LONDRINA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;04/11/1980;Feminino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;PR;LONDRINA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;16/02/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;PR;LONDRINA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;21/05/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;PR;LONDRINA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;04/08/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;PR;LONDRINA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;23/08/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;PR;LONDRINA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;26/08/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;PR;LONDRINA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;31/08/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;PR;LONDRINA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;26/09/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;PR;LONDRINA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;28/09/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;PR;LONDRINA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;07/10/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;RJ;RIO DE JANEIRO;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;11/10/1980;Feminino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;RJ;RIO DE JANEIRO;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;18/10/1980;Feminino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;RJ;RIO DE JANEIRO;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;03/04/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;RS;PORTO ALEGRE;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;11/04/1980;Feminino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;RS;PORTO ALEGRE;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;13/07/1980;Feminino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;RS;PORTO ALEGRE;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;08/10/1980;Feminino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;RS;PORTO ALEGRE;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;10/10/1980;Feminino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;RS;PORTO ALEGRE;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;10/01/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;RS;PORTO ALEGRE;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;30/06/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;RS;PORTO ALEGRE;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;30/09/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;RS;PORTO ALEGRE;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;01/10/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;32;TEMPORÁRIO;2;20011212;SP;RS;PORTO ALEGRE;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;23/10/1982;Masculino;Solteiro;SACERDOTE
03/01/2002;36;FRONTEIRIÇO;4;20011231;RS;;;URUGUAI;URUGUAI;01/06/1985;Masculino;Solteiro;VENDEDOR OU EMPREGADO DE CASA COMERCI
03/01/2002;43;PERMANENTE;2;20010214;SP;SP;BOTUCATU;LIBANO;LIBANO;01/04/1945;Feminino;Outro;PRENDAS DOMESTICAS ( LIDES DO LAR )
03/01/2002;43;PERMANENTE;2;20010927;SP;SP;TIETE;BELGICA;ITALIA;29/09/1977;Feminino;Solteiro;ESTUDANTE
03/01/2002;43;PERMANENTE;3;19961110;MS;SP;SAO PAULO;BOLIVIA;BOLIVIA;21/12/1981;Feminino;Solteiro;MEDICO
03/01/2002;48;TEMPORÁRIO;2;20010802;SP;SP;MATAO;ALEMANHA;ALEMANHA;03/10/1976;Masculino;Solteiro;OUTRA OCUPACAO NAO CLASSIFICADA
03/01/2002;51;PERMANENTE;1;20011004;SP;GO;ANAPOLIS;SUICA;SUICA;21/05/1934;Masculino;Outro;APOSENTADO
03/01/2002;53;PERMANENTE;2;20010826;SP;MS;CORUMBA;FRANCA;PORTUGAL;06/10/1973;Feminino;Casado;OUTRA OCUPACAO NAO CLASSIFICADA
03/01/2002;53;PERMANENTE;2;20011213;SP;SC;BLUMENAU;ITALIA;ITALIA;08/07/1935;Masculino;Casado;APOSENTADO
03/01/2002;53;PERMANENTE;2;20011214;SP;SP;SAO PAULO;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;28/11/1969;Masculino;Casado;PROGRAMADOR
03/01/2002;55;TEMPORÁRIO;2;20011023;SP;RJ;RIO DE JANEIRO;CANADA;CANADA;15/07/1963;Masculino;Casado;GARIMPEIROS
03/01/2002;55;TEMPORÁRIO;2;20011023;SP;RJ;RIO DE JANEIRO;CANADA;CANADA;11/06/1978;Masculino;Solteiro;GARIMPEIROS
03/01/2002;55;TEMPORÁRIO;2;20011023;SP;RJ;RIO DE JANEIRO;NORUEGA;NORUEGA;07/12/1964;Masculino;Casado;GARIMPEIROS
03/01/2002;73;PERMANENTE;2;20011216;SP;SP;LORENA;INDIA;INDIA;15/07/1961;Masculino;Casado;DIRETOR , GERENTE OU PROPRIETARIO
03/01/2002;77;TEMPORÁRIO;2;20010326;RJ;RJ;MACAE;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;26/10/1963;Masculino;Casado;GARIMPEIROS
03/01/2002;77;TEMPORÁRIO;2;20011023;SP;RJ;RIO DE JANEIRO;SUECIA;SUECIA;08/11/1965;Feminino;Viuvo;GARIMPEIROS
03/01/2002;77;TEMPORÁRIO;2;20030829;RJ;RJ;RIO DE JANEIRO;CANADA;CANADA;04/05/1978;Masculino;Solteiro;OFICIAL
03/01/2002;83;PERMANENTE;2;20011216;SP;SP;LORENA;INDIA;INDIA;07/07/1964;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
03/01/2002;83;PERMANENTE;2;20011230;SP;GO;POSSE;DINAMARCA;DINAMARCA;25/03/1950;Feminino;Casado;ECONOMISTA
03/01/2002;88;PERMANENTE;2;20011210;SP;CE;FORTALEZA;ARGENTINA;ARGENTINA;09/07/1941;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
03/01/2002;89;PERMANENTE;2;20010927;RJ;RJ;RIO DE JANEIRO;JAPAO;JAPAO;01/04/1971;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
03/01/2002;92;TEMPORÁRIO;2;20010816;SP;SP;SAO CARLOS;COLOMBIA;COLOMBIA;14/12/1974;Masculino;Solteiro;OUTRA OCUPACAO NAO CLASSIFICADA
03/01/2002;93;TEMPORÁRIO;1;20010826;SP;RS;PORTO ALEGRE;CANADA;CANADA;13/03/1984;Feminino;Solteiro;ESTUDANTE
