DATA_REG;AMPARO_LEGAL;CLASSIFICACAO;MEIO_TRANSPORTE;DATA_ENTRADA;UF_ENTRADA;UFRES;MUNRES_DESC;PNASC_DESC;PNACI_DESC;DTNASC;SEXO_DESCRICAO;ESTCIV_DESC;PROF_DESC
03/01/2000;75;TEMPORÁRIO;2;19991221;SP;SP;SAO PAULO;INGLATERRA;GRA-BRETANHA;30/10/1950;Masculino;Casado;DIRETOR , GERENTE OU PROPRIETARIO
03/01/2000;75;TEMPORÁRIO;2;20030116;SP;AM;MANAUS;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;03/09/1951;Masculino;Casado;ENGENHEIRO
03/01/2000;78;TEMPORÁRIO;1;19991206;PB;PB;CABEDELO;ESPANHA;ESPANHA;05/07/1943;Masculino;Casado;PESCADOR
03/01/2000;78;TEMPORÁRIO;1;19991206;PB;PB;CABEDELO;ESPANHA;ESPANHA;13/03/1946;Masculino;Solteiro;PESCADOR
03/01/2000;78;TEMPORÁRIO;1;19991206;PB;PB;CABEDELO;ESPANHA;ESPANHA;15/08/1962;Masculino;Casado;PESCADOR
03/01/2000;78;TEMPORÁRIO;1;19991206;PB;PB;CABEDELO;ESPANHA;ESPANHA;13/09/1964;Masculino;Casado;PESCADOR
03/01/2000;78;TEMPORÁRIO;1;19991206;PB;PB;CABEDELO;PERU;PERU;17/10/1968;Masculino;Casado;PESCADOR
03/01/2000;78;TEMPORÁRIO;1;19991206;PB;PB;CABEDELO;PERU;PERU;21/01/1976;Masculino;Solteiro;PESCADOR
03/01/2000;78;TEMPORÁRIO;1;19991206;PB;PB;CABEDELO;URUGUAI;URUGUAI;28/03/1971;Masculino;Casado;PESCADOR
03/01/2000;78;TEMPORÁRIO;1;19991215;PB;PB;CABEDELO;ESPANHA;ESPANHA;19/05/1951;Masculino;Casado;PESCADOR
03/01/2000;78;TEMPORÁRIO;1;19991216;PB;PB;CABEDELO;ESPANHA;ESPANHA;19/02/1950;Masculino;Casado;PESCADOR
03/01/2000;83;PERMANENTE;2;19991230;SP;SP;SAO PAULO;COREIA DO SUL;COREIA DO SUL;01/06/1990;Feminino;Solteiro;ESTUDANTE
03/01/2000;83;PERMANENTE;2;19991230;SP;SP;SAO PAULO;COREIA DO SUL;COREIA DO SUL;22/02/1993;Feminino;Solteiro;ESTUDANTE
03/01/2000;89;PERMANENTE;2;19991230;SP;SP;SAO PAULO;COREIA DO SUL;COREIA DO SUL;27/08/1966;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
03/01/2000;186;FRONTEIRIÇO;4;20050809;RS;RS;CHUI;URUGUAI;URUGUAI;15/04/1981;Masculino;Solteiro;SEM OCUPACAO
03/01/2000;251;PERMANENTE;2;20000102;SP;SP;SAO PAULO;BOLIVIA;BOLIVIA;31/07/1976;Masculino;Solteiro;MEDICO
04/01/2000;2;PERMANENTE;2;19980926;RJ;RJ;RIO DE JANEIRO;INGLATERRA;GRA-BRETANHA;30/08/1946;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
04/01/2000;2;PERMANENTE;2;19991115;SP;SP;SAO PAULO;PORTUGAL;PORTUGAL;15/09/1969;Masculino;Solteiro;EMPREGADO DE ESCRITORIO
04/01/2000;2;PERMANENTE;2;19991201;SP;SP;SAO PAULO;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;28/02/1959;Masculino;Casado;ADMINISTRADOR OU FUNCIONARIO EXECUTIV
04/01/2000;2;PERMANENTE;2;20000103;SP;SP;SAO PAULO;FRANCA;FRANCA;11/02/1957;Masculino;Casado;DIRETOR , GERENTE OU PROPRIETARIO
04/01/2000;11;PERMANENTE;2;19960113;RS;RS;PORTO ALEGRE;COLOMBIA;COLOMBIA;09/07/1968;Masculino;Casado;MEDICO
04/01/2000;11;PERMANENTE;2;19960503;RJ;SP;LIMEIRA;MEXICO;MEXICO;15/02/1968;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
04/01/2000;11;PERMANENTE;2;19970829;SP;PR;CURITIBA;ITALIA;ITALIA;12/05/1973;Feminino;Casado;PROFESSOR
04/01/2000;11;PERMANENTE;2;19971011;SP;SP;SAO PAULO;VENEZUELA;VENEZUELA;03/03/1969;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
04/01/2000;11;PERMANENTE;2;19971011;SP;SP;SAO PAULO;VENEZUELA;VENEZUELA;01/05/1989;Masculino;Solteiro;ESTUDANTE
04/01/2000;11;PERMANENTE;2;19980109;SP;SP;BARRETOS;CHILE;CHILE;09/12/1923;Masculino;Casado;APOSENTADO
04/01/2000;11;PERMANENTE;2;20091219;SP;SP;TAUBATE;FRANCA;FRANCA;17/02/1976;Masculino;Solteiro;ECONOMISTA
04/01/2000;11;PERMANENTE;3;19980621;PR;PR;CURITIBA;ARGENTINA;ARGENTINA;07/02/1959;Masculino;Casado;DIRETOR , GERENTE OU PROPRIETARIO
04/01/2000;11;PERMANENTE;4;19960526;PR;SC;BALNEARIO CAMBORIU;LIBANO;LIBANO;25/06/1968;Masculino;Solteiro;DIRETOR , GERENTE OU PROPRIETARIO
04/01/2000;28;TEMPORÁRIO;2;19991206;SP;MT;CUIABA;ALEMANHA;ALEMANHA;27/12/1971;Masculino;Solteiro;QUIMICO
04/01/2000;29;TEMPORÁRIO;2;19990828;SP;SP;RIO CLARO;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;17/12/1981;Feminino;Solteiro;ESTUDANTE
04/01/2000;29;TEMPORÁRIO;3;19991230;MS;SP;SAO PAULO;BOLIVIA;BOLIVIA;10/04/1967;Masculino;Casado;MEDICO
04/01/2000;30;TEMPORÁRIO;2;19991205;SP;SP;CAMPINAS;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;08/11/1954;Masculino;Casado;OUTRA OCUPACAO NAO CLASSIFICADA
04/01/2000;30;TEMPORÁRIO;2;19991205;SP;SP;CAMPINAS;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;04/08/1955;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
04/01/2000;30;TEMPORÁRIO;2;19991205;SP;SP;CAMPINAS;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;17/08/1973;Feminino;Solteiro;ESTUDANTE
04/01/2000;30;TEMPORÁRIO;2;19991205;SP;SP;CAMPINAS;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;07/02/1982;Feminino;Solteiro;ESTUDANTE
04/01/2000;30;TEMPORÁRIO;2;19991214;SP;MT;CUIABA;ALEMANHA;ALEMANHA;16/01/1951;Masculino;Casado;ENGENHEIRO
04/01/2000;30;TEMPORÁRIO;2;19991216;SP;MT;CUIABA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;14/12/1948;Masculino;Casado;ENGENHEIRO
04/01/2000;30;TEMPORÁRIO;2;20000523;RJ;RJ;RIO DE JANEIRO;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;15/02/1963;Masculino;Casado;OFICIAL
04/01/2000;32;TEMPORÁRIO;2;19991210;SP;SP;ALVINLANDIA;MEXICO;MEXICO;13/12/1964;Feminino;Solteiro;SACERDOTE
04/01/2000;36;FRONTEIRIÇO;4;20000103;RS;;;URUGUAI;URUGUAI;02/07/1977;Feminino;Solteiro;VENDEDOR OU EMPREGADO DE CASA COMERCI
04/01/2000;43;PERMANENTE;1;19210707;SP;SP;COTIA;ITALIA;ITALIA;29/01/1910;Feminino;Outro;PRENDAS DOMESTICAS ( LIDES DO LAR )
04/01/2000;43;PERMANENTE;2;19991210;SP;MG;ITAJUBA;CUBA;CUBA;18/07/1980;Feminino;Solteiro;ESTUDANTE
04/01/2000;51;PERMANENTE;2;19991113;SP;RJ;ANGRA DOS REIS;SUICA;SUICA;18/12/1935;Masculino;Viuvo;APOSENTADO
04/01/2000;53;PERMANENTE;2;19991129;SP;SP;CAMPINAS;PERU;PERU;27/04/1921;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
04/01/2000;53;PERMANENTE;2;19991203;SP;SP;CAMPINAS;CUBA;CUBA;22/01/1958;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
04/01/2000;53;PERMANENTE;2;19991204;SP;PR;CURITIBA;REPUBLICA POPULAR DA CHINA;REPUBLICA POPULAR DA CHINA;18/05/1937;Masculino;Casado;APOSENTADO
04/01/2000;53;PERMANENTE;2;19991204;SP;PR;CURITIBA;REPUBLICA POPULAR DA CHINA;REPUBLICA POPULAR DA CHINA;16/11/1941;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
04/01/2000;53;PERMANENTE;2;19991205;SP;SP;SAO PAULO;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;04/07/1970;Feminino;Casado;PROFESSOR
04/01/2000;53;PERMANENTE;2;19991215;SP;SP;CAMPINAS;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;07/12/1943;Masculino;Casado;APOSENTADO
04/01/2000;53;PERMANENTE;2;19991219;SP;SP;RIBEIRAO PRETO;COLOMBIA;COLOMBIA;24/02/1961;Masculino;Casado;QUIMICO
04/01/2000;55;TEMPORÁRIO;2;19991106;SP;SP;SAO PAULO;PORTUGAL;PORTUGAL;03/07/1951;Masculino;Casado;PROFISSIONAL LIBERAL
04/01/2000;55;TEMPORÁRIO;2;19991207;RJ;RJ;MACAE;ITALIA;ITALIA;07/02/1971;Masculino;Solteiro;OFICIAL
04/01/2000;62;TEMPORÁRIO;3;19991216;PR;SP;MOGI DAS CRUZES;ITALIA;ITALIA;24/12/1972;Feminino;Solteiro;SACERDOTE
04/01/2000;66;TEMPORÁRIO;2;19991205;SP;SP;CAMPINAS;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;03/08/1994;Masculino;Solteiro;ESTUDANTE
04/01/2000;66;TEMPORÁRIO;2;19991216;SP;MT;CUIABA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;09/08/1952;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
04/01/2000;66;TEMPORÁRIO;2;19991216;SP;MT;CUIABA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;20/02/1992;Feminino;Solteiro;ESTUDANTE
04/01/2000;70;PERMANENTE;2;19970821;RJ;RJ;CAMPOS DOS GOYTACAZES;PORTO RICO;ESTADOS UNIDOS DA AMERICA;01/04/1963;Masculino;Casado;BIOLOGO
04/01/2000;77;TEMPORÁRIO;2;19991125;RJ;RJ;MACAE;COLOMBIA;COLOMBIA;08/02/1965;Masculino;Casado;GARIMPEIROS
04/01/2000;77;TEMPORÁRIO;2;20000606;RJ;RJ;RIO DE JANEIRO;NORUEGA;NORUEGA;26/10/1965;Masculino;Casado;GARIMPEIROS
04/01/2000;89;PERMANENTE;2;19991204;SP;SP;SAO PAULO;MEXICO;ESTADOS UNIDOS DA AMERICA;24/09/1995;Masculino;Solteiro;ESTUDANTE
04/01/2000;89;PERMANENTE;2;19991204;SP;SP;SAO PAULO;MEXICO;ESTADOS UNIDOS DA AMERICA;19/03/1998;Feminino;Solteiro;MENOR ( CRIANCA , NAO ESTUDANTE )
04/01/2000;89;PERMANENTE;2;19991204;SP;SP;SAO PAULO;MEXICO;MEXICO;25/05/1969;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
04/01/2000;139;PERMANENTE;2;20090630;SP;SP;SAO PAULO;COREIA DO SUL;COREIA DO SUL;23/09/1998;Masculino;Solteiro;MENOR ( CRIANCA , NAO ESTUDANTE )
05/01/2000;11;PERMANENTE;2;19931230;RJ;RJ;RIO DE JANEIRO;PORTUGAL;PORTUGAL;16/11/1971;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
05/01/2000;11;PERMANENTE;2;19970911;RJ;RJ;SAO JOAO DE MERITI;LIBANO;LIBANO;13/01/1978;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
05/01/2000;11;PERMANENTE;2;19971210;SP;PR;TOLEDO;PANAMA;PANAMA;02/09/1963;Masculino;Casado;BIOLOGO
05/01/2000;11;PERMANENTE;2;19980708;SP;SP;SAO PAULO;JAPAO;JAPAO;24/06/1969;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
05/01/2000;11;PERMANENTE;2;19990901;RJ;RJ;RIO DE JANEIRO;CHILE;CHILE;21/04/1965;Masculino;Solteiro;CORRETOR OU AGENTE DE SEGUROS
05/01/2000;11;PERMANENTE;3;19961109;MS;SP;SAO PAULO;BOLIVIA;BOLIVIA;16/07/1974;Masculino;Outro;DECORADOR
05/01/2000;11;PERMANENTE;3;19961109;MS;SP;SAO PAULO;BOLIVIA;BOLIVIA;15/10/1974;Feminino;Outro;PRENDAS DOMESTICAS ( LIDES DO LAR )
05/01/2000;11;PERMANENTE;4;19971219;AM;AM;MANAUS;PERU;PERU;16/06/1955;Masculino;Casado;MEDICO
05/01/2000;11;PERMANENTE;4;19971219;AM;AM;MANAUS;PERU;PERU;26/06/1988;Masculino;Solteiro;ESTUDANTE
05/01/2000;11;PERMANENTE;4;19971219;AM;AM;NOVO AIRAO;PERU;PERU;05/09/1954;Feminino;Casado;MEDICO
05/01/2000;11;PERMANENTE;4;19971219;AM;AM;NOVO AIRAO;PERU;PERU;17/01/1987;Masculino;Solteiro;ESTUDANTE
05/01/2000;14;PERMANENTE;1;19540208;SP;SP;SAO PAULO;ITALIA;ITALIA;26/12/1948;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
05/01/2000;28;TEMPORÁRIO;2;19991201;SP;SP;SAO PAULO;ALEMANHA;ALEMANHA;01/06/1943;Masculino;Casado;PROFESSOR
05/01/2000;29;TEMPORÁRIO;2;20000105;SP;SP;SAO PAULO;VENEZUELA;VENEZUELA;30/04/1969;Masculino;Solteiro;MEDICO
05/01/2000;30;TEMPORÁRIO;2;19980213;RJ;RJ;RIO DE JANEIRO;INGLATERRA;GRA-BRETANHA;31/12/1955;Masculino;Casado;JURISTA
05/01/2000;30;TEMPORÁRIO;2;19980213;RJ;RJ;RIO DE JANEIRO;INGLATERRA;GRA-BRETANHA;16/01/1991;Feminino;Solteiro;ESTUDANTE
05/01/2000;30;TEMPORÁRIO;2;19980213;RJ;RJ;RIO DE JANEIRO;INGLATERRA;GRA-BRETANHA;27/12/1993;Feminino;Solteiro;ESTUDANTE
05/01/2000;30;TEMPORÁRIO;2;19991021;RJ;RJ;RIO DE JANEIRO;FRANCA;FRANCA;09/11/1957;Masculino;Casado;ENGENHEIRO
05/01/2000;30;TEMPORÁRIO;2;19991118;RJ;RJ;RIO DE JANEIRO;NORUEGA;NORUEGA;11/04/1974;Masculino;Solteiro;GARIMPEIROS
05/01/2000;30;TEMPORÁRIO;2;19991203;SP;PR;CURITIBA;FRANCA;FRANCA;30/04/1966;Masculino;Casado;PROGRAMADOR
05/01/2000;30;TEMPORÁRIO;2;19991210;SP;PR;CURITIBA;FRANCA;FRANCA;22/04/1969;Masculino;Solteiro;ENGENHEIRO
05/01/2000;30;TEMPORÁRIO;2;19991213;RJ;BA;VERA CRUZ;FRANCA;FRANCA;16/11/1965;Masculino;Solteiro;PUBLICITARIO
05/01/2000;30;TEMPORÁRIO;2;20000103;SP;SP;TABOAO DA SERRA;CHILE;CHILE;25/07/1947;Masculino;Casado;DIRETOR , GERENTE OU PROPRIETARIO
05/01/2000;30;TEMPORÁRIO;2;20000822;SP;RJ;RIO DE JANEIRO;ETIOPIA;ESTADOS UNIDOS DA AMERICA;26/04/1958;Masculino;Casado;OFICIAL
05/01/2000;32;TEMPORÁRIO;2;20000101;PE;PE;PESQUEIRA;PORTUGAL;PORTUGAL;19/06/1969;Feminino;Solteiro;SACERDOTE
05/01/2000;36;FRONTEIRIÇO;4;20000105;RS;;;URUGUAI;URUGUAI;04/06/1963;Masculino;Casado;COZINHEIRO
05/01/2000;36;FRONTEIRIÇO;4;20000105;RS;;;URUGUAI;URUGUAI;29/05/1983;Feminino;Solteiro;COZINHEIRO
05/01/2000;43;PERMANENTE;2;19960919;BA;BA;SALVADOR;ARGENTINA;ARGENTINA;25/10/1936;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
05/01/2000;43;PERMANENTE;2;19961020;BA;BA;SALVADOR;ARGENTINA;ARGENTINA;05/09/1934;Masculino;Casado;OUTRA OCUPACAO NAO CLASSIFICADA
05/01/2000;43;PERMANENTE;2;19970413;SP;BA;CAIRU;ITALIA;ITALIA;23/01/1965;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
05/01/2000;43;PERMANENTE;2;19980922;BA;BA;SALVADOR;FRANCA;FRANCA;11/03/1936;Feminino;Viuvo;PRENDAS DOMESTICAS ( LIDES DO LAR )
05/01/2000;51;PERMANENTE;2;19990713;RJ;RJ;RIO DE JANEIRO;ITALIA;ITALIA;21/09/1938;Masculino;Viuvo;APOSENTADO
05/01/2000;51;PERMANENTE;2;19991104;RJ;RJ;MARICA;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;25/05/1936;Masculino;Viuvo;APOSENTADO
05/01/2000;53;PERMANENTE;2;19991205;RJ;RJ;SAQUAREMA;SUICA;SUICA;05/01/1970;Masculino;Casado;ECONOMISTA
05/01/2000;53;PERMANENTE;2;19991209;SP;SP;SAO PAULO;COLOMBIA;COLOMBIA;15/02/1963;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
05/01/2000;62;TEMPORÁRIO;2;19991105;SP;PE;RECIFE;CANADA;CANADA;23/09/1974;Masculino;Solteiro;PROFESSOR
05/01/2000;66;TEMPORÁRIO;2;19991219;SP;SP;SAO PAULO;JAPAO;JAPAO;29/08/1973;Feminino;Casado;PRENDAS DOMESTICAS ( LIDES DO LAR )
05/01/2000;66;TEMPORÁRIO;2;19991219;SP;SP;SAO PAULO;JAPAO;JAPAO;20/02/1999;Feminino;Solteiro;MENOR ( CRIANCA , NAO ESTUDANTE )
05/01/2000;73;PERMANENTE;2;20000103;SP;CE;FORTALEZA;ITALIA;ITALIA;17/02/1949;Masculino;Casado;VENDEDOR OU EMPREGADO DE CASA COMERCI
05/01/2000;75;TEMPORÁRIO;2;19991118;RJ;RJ;RIO DE JANEIRO;NORUEGA;NORUEGA;13/07/1955;Masculino;Solteiro;GARIMPEIROS
05/01/2000;75;TEMPORÁRIO;2;19991118;RJ;RJ;RIO DE JANEIRO;NORUEGA;NORUEGA;20/07/1963;Masculino;Casado;GARIMPEIROS
05/01/2000;97;PERMANENTE;4;19980306;PR;SP;SAO PAULO;LIBANO;LIBANO;06/02/1968;Masculino;Solteiro;VENDEDOR OU EMPREGADO DE CASA COMERCI
05/01/2000;120;TEMPORÁRIO;1;20041203;RJ;RJ;RIO DE JANEIRO;NORUEGA;NORUEGA;15/05/1962;Masculino;Casado;OFICIAL
06/01/2000;2;PERMANENTE;2;19991106;SP;SP;SAO PAULO;MEXICO;MEXICO;25/04/1999;Masculino;Solteiro;MENOR ( CRIANCA , NAO ESTUDANTE )
06/01/2000;11;PERMANENTE;2;19930611;RJ;CE;FORTALEZA;CUBA;CUBA;26/02/1953;Masculino;Casado;ENFERMEIRO
06/01/2000;11;PERMANENTE;2;19961202;PE;CE;FORTALEZA;SUICA;SUICA;26/07/1961;Masculino;Casado;MECANICO
06/01/2000;11;PERMANENTE;2;19961210;BA;BA;SALVADOR;SUICA;SUICA;29/01/1964;Feminino;Casado;PROFISSIONAL LIBERAL
06/01/2000;11;PERMANENTE;2;19971123;PE;CE;FORTALEZA;PORTUGAL;PORTUGAL;25/02/1975;Masculino;Casado;OUTRA OCUPACAO NAO CLASSIFICADA
06/01/2000;11;PERMANENTE;2;19980425;SP;PE;RECIFE;MARROCOS;MARROCOS;09/09/1971;Masculino;Casado;DIRETOR , GERENTE OU PROPRIETARIO
06/01/2000;11;PERMANENTE;2;19990111;SP;SP;CRUZEIRO;SUECIA;SUECIA;11/08/1972;Masculino;Casado;PROFISSIONAL LIBERAL
06/01/2000;11;PERMANENTE;2;19990926;SP;CE;FORTALEZA;BELGICA;BELGICA;25/08/1957;Masculino;Viuvo;ENGENHEIRO
06/01/2000;11;PERMANENTE;4;19830311;MS;RJ;NITEROI;BOLIVIA;BOLIVIA;23/02/1964;Feminino;Solteiro;DECORADOR
06/01/2000;28;TEMPORÁRIO;2;19991207;CE;CE;FORTALEZA;FRANCA;FRANCA;18/01/1977;Masculino;Solteiro;ESTUDANTE
06/01/2000;28;TEMPORÁRIO;4;19991207;MS;MS;CAMPO GRANDE;BOLIVIA;BOLIVIA;17/11/1964;Masculino;Casado;OUTRA OCUPACAO NAO CLASSIFICADA
06/01/2000;29;TEMPORÁRIO;2;19991120;CE;CE;FORTALEZA;FRANCA;FRANCA;22/12/1978;Masculino;Solteiro;ESTUDANTE
06/01/2000;29;TEMPORÁRIO;2;19991204;RJ;BA;CATU;NORUEGA;NORUEGA;14/11/1980;Feminino;Solteiro;ESTUDANTE
06/01/2000;29;TEMPORÁRIO;2;19991210;SP;PR;CURITIBA;ESPANHA;ESPANHA;30/09/1979;Masculino;Solteiro;ESTUDANTE
06/01/2000;29;TEMPORÁRIO;2;19991221;SP;PE;RECIFE;ALEMANHA;ALEMANHA;17/07/1975;Masculino;Solteiro;ESTUDANTE
06/01/2000;30;TEMPORÁRIO;2;19991019;SP;SP;SAO PAULO;MEXICO;MEXICO;23/03/1971;Masculino;Casado;MECANICO
06/01/2000;30;TEMPORÁRIO;2;19991028;RJ;RJ;RIO DE JANEIRO;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;07/10/1970;Masculino;Solteiro;OFICIAL
06/01/2000;30;TEMPORÁRIO;2;19991028;RJ;RJ;RIO DE JANEIRO;NORUEGA;NORUEGA;08/05/1968;Masculino;Solteiro;OFICIAL
06/01/2000;30;TEMPORÁRIO;2;19991031;RJ;RJ;RIO DE JANEIRO;FRANCA;FRANCA;21/09/1966;Masculino;Solteiro;ENGENHEIRO
06/01/2000;30;TEMPORÁRIO;2;19991118;RJ;RJ;RIO DE JANEIRO;NORUEGA;NORUEGA;30/05/1958;Masculino;Casado;GARIMPEIROS
06/01/2000;30;TEMPORÁRIO;2;19991118;RJ;RJ;RIO DE JANEIRO;NORUEGA;NORUEGA;24/09/1968;Masculino;Solteiro;GARIMPEIROS
06/01/2000;30;TEMPORÁRIO;2;19991130;RJ;BA;VERA CRUZ;FRANCA;FRANCA;10/10/1971;Masculino;Solteiro;PUBLICITARIO
06/01/2000;30;TEMPORÁRIO;2;19991130;RJ;BA;VERA CRUZ;FRANCA;FRANCA;10/03/1972;Masculino;Solteiro;PUBLICITARIO
06/01/2000;30;TEMPORÁRIO;2;19991203;RJ;BA;VERA CRUZ;ESPANHA;ESPANHA;13/11/1972;Feminino;Solteiro;PUBLICITARIO
06/01/2000;30;TEMPORÁRIO;2;19991212;SP;SP;SAO BERNARDO DO CAMPO;SUICA;SUICA;28/08/1955;Masculino;Casado;ECONOMISTA
06/01/2000;30;TEMPORÁRIO;2;19991213;SP;SP;SAO PAULO;FRANCA;FRANCA;31/05/1965;Masculino;Casado;EMPREGADO DE ESCRITORIO
06/01/2000;30;TEMPORÁRIO;2;20000105;SP;SP;SAO PAULO;INDIA;INDIA;26/01/1972;Masculino;Casado;DIRETOR , GERENTE OU PROPRIETARIO
06/01/2000;32;TEMPORÁRIO;2;19991217;SP;BA;SIMOES FILHO;COLOMBIA;COLOMBIA;07/09/1999;Feminino;Solteiro;SACERDOTE
06/01/2000;32;TEMPORÁRIO;2;19991222;SP;BA;SALVADOR;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;20/11/1974;Feminino;Solteiro;SACERDOTE
06/01/2000;32;TEMPORÁRIO;2;19991222;SP;BA;SALVADOR;ESTADOS UNIDOS DA AMERICA;ESTADOS UNIDOS DA AMERICA;18/06/1977;Masculino;Solteiro;SACERDOTE
